country,cause,DALYs,pct_of_total_DALYs,DALYs_per_100K
Ukraine,Maternal and neonatal disorders,345043.6995,0.016287665,772.0983964
The Gambia,Nutritional deficiencies,49930.62711,0.059644308,2341.402283
The Gambia,Neurological disorders,26685.69306,0.031970217,1251.375083
Cambodia,Mental disorders,213471.7774,0.041310346,1324.07086
Cambodia,Transport injuries,229788.6339,0.044582011,1425.277092
Finland,Neoplasms,249308.4399,0.155886635,4518.112362
The Gambia,Mental disorders,28871.47473,0.034562052,1353.873179
Turkmenistan,Transport injuries,23867.67174,0.015335769,479.5706673
Turkmenistan,Unintentional injuries,82426.39528,0.052878974,1656.185062
Cambodia,Unintentional injuries,356000.0072,0.069078928,2208.110325
Argentina,Neglected tropical diseases and malaria,28946.39455,0.002437789,65.39207049
Antigua and Barbuda,Digestive diseases,758.0958907,0.033207778,852.2014929
The Gambia,Unintentional injuries,29145.91608,0.034903038,1366.742587
Finland,Self-harm and interpersonal violence,40964.26205,0.025610941,742.3781516
Indonesia,Neglected tropical diseases and malaria,1242798.745,0.016643603,481.4536265
Argentina,Chronic respiratory diseases,490414.5781,0.041417538,1107.883215
Uzbekistan,Neglected tropical diseases and malaria,24621.17492,0.002598282,76.37576387
Uzbekistan,Cardiovascular diseases,2489347.163,0.264379169,7722.043798
The Gambia,Self-harm and interpersonal violence,8025.612692,0.009638088,376.3459217
Ghana,Neglected tropical diseases and malaria,1220133.838,0.101557742,4039.470465
Indonesia,Chronic respiratory diseases,3543650.137,0.047503415,1372.791223
Antigua and Barbuda,Neurological disorders,1442.768222,0.063107875,1621.865054
Antigua and Barbuda,Mental disorders,1473.988398,0.064314705,1656.960721
Argentina,Digestive diseases,428946.9818,0.036201031,969.0233173
France,Nutritional deficiencies,56718.02763,0.003395635,86.31225711
France,Digestive diseases,606644.5662,0.036441024,923.1784666
France,Neurological disorders,1569556.631,0.094123844,2388.51704
Uzbekistan,Chronic respiratory diseases,205757.4587,0.021821116,638.2669849
Indonesia,Digestive diseases,3754696.926,0.050371341,1454.549627
Indonesia,Skin and subcutaneous diseases,1561192.814,0.020811811,604.797796
Argentina,Sense organ diseases,314856.0488,0.026424037,711.2833656
Ghana,Digestive diseases,356711.6927,0.029722385,1180.957615
Ghana,Neurological disorders,389258.9589,0.032374199,1288.711139
Ghana,Sense organ diseases,183650.2361,0.015246177,608.0068281
Antigua and Barbuda,Transport injuries,388.4817314,0.017051422,436.7055877
Antigua and Barbuda,Unintentional injuries,1111.706382,0.048711622,1249.707128
France,Mental disorders,1408350.445,0.084119982,2143.196983
France,Transport injuries,316599.5606,0.018991113,481.7943046
Indonesia,Sense organ diseases,2614835.109,0.034845776,1012.973219
Indonesia,Substance use disorders,581776.2335,0.007775262,225.3770198
Indonesia,Diabetes and kidney diseases,5686148.56,0.076142999,2202.783721
Argentina,Transport injuries,372276.1578,0.031436885,840.999687
Uzbekistan,Skin and subcutaneous diseases,142975.7861,0.015092791,443.5159946
Ghana,Transport injuries,316010.2413,0.026330851,1046.208209
France,Unintentional injuries,1000684.886,0.059882192,1522.820429
The Bahamas,Neglected tropical diseases and malaria,169.1411148,0.001528855,45.05137357
Germany,Neglected tropical diseases and malaria,389.0344448,1.52E-05,0.46705885
Laos,Cardiovascular diseases,345430.3212,0.134778725,4955.833303
Uzbekistan,Sense organ diseases,211395.9404,0.022309999,655.7577564
Uzbekistan,Substance use disorders,128030.9083,0.013554883,397.1564497
Uzbekistan,Diabetes and kidney diseases,533980.7258,0.056571693,1656.427281
Guinea,Cardiovascular diseases,406348.7744,0.059314515,3437.810703
Germany,Chronic respiratory diseases,1247634.202,0.048663207,1497.858617
Germany,Digestive diseases,1080399.871,0.042112174,1297.083915
Laos,Musculoskeletal disorders,99928.11039,0.03887148,1433.65254
Laos,Other non-communicable diseases,189455.0149,0.073669194,2718.080652
The Bahamas,Cardiovascular diseases,18649.27386,0.169627841,4967.304401
The Bahamas,Chronic respiratory diseases,2834.657933,0.025723707,755.021827
Guinea,Chronic respiratory diseases,123044.4426,0.017955776,1040.986287
Guinea,Other non-communicable diseases,400863.267,0.058294874,3391.401959
Germany,Skin and subcutaneous diseases,568106.0359,0.022032411,682.0448813
Germany,Sense organ diseases,782466.119,0.030316747,939.3968335
Laos,HIV/AIDS and sexually transmitted infections,35485.91025,0.013847853,509.1106514
Laos,Respiratory infections and tuberculosis,315723.9272,0.122843161,4529.640443
Laos,Enteric infections,122110.1963,0.047491055,1751.895362
Laos,Other infectious diseases,66603.97782,0.025909903,955.5565658
Laos,Maternal and neonatal disorders,342595.4972,0.133246376,4915.162539
Guinea,Skin and subcutaneous diseases,70908.85948,0.010322887,599.9064139
Guinea,Other infectious diseases,440102.181,0.064037767,3723.372835
Guinea,Maternal and neonatal disorders,1023029.627,0.148734918,8655.082588
The Bahamas,Skin and subcutaneous diseases,2620.964954,0.023717361,698.1038965
Malaysia,Neoplasms,717317.9124,0.10094561,2341.129063
Guinea,Substance use disorders,32104.67909,0.004683588,271.6134915
Guinea,Diabetes and kidney diseases,132719.5663,0.019355012,1122.840216
The Bahamas,Sense organ diseases,2689.027858,0.02430395,716.2327074
The Bahamas,Substance use disorders,2488.131195,0.022569553,662.7231239
Albania,Neoplasms,101932.3948,0.13270983,3684.9762
The Bahamas,Diabetes and kidney diseases,8744.91142,0.079364579,2329.240125
Guinea-Bissau,Musculoskeletal disorders,18440.9963,0.01802451,993.8342241
Maldives,Nutritional deficiencies,1788.42698,0.025253033,389.9746114
Albania,Self-harm and interpersonal violence,12887.56896,0.016771736,465.9008056
China,Musculoskeletal disorders,25500185.28,0.068307556,1805.347915
Maldives,Neurological disorders,5194.773093,0.073739271,1132.743825
Maldives,Mental disorders,6565.938149,0.093033112,1431.732582
Maldives,Unintentional injuries,2339.871618,0.03339405,510.2196149
China,Cardiovascular diseases,85040846.12,0.229424063,6020.674461
China,Chronic respiratory diseases,23134239.71,0.062394506,1637.845018
Maldives,Self-harm and interpersonal violence,1096.875308,0.015678883,239.178634
Myanmar,Neglected tropical diseases and malaria,370540.2781,0.019715436,701.847246
Guinea-Bissau,HIV/AIDS and sexually transmitted infections,106689.0822,0.10432368,5749.757741
Guinea-Bissau,Respiratory infections and tuberculosis,98631.51871,0.096427883,5315.514262
Guinea-Bissau,Enteric infections,95617.3296,0.093325094,5153.071613
Guinea-Bissau,Other infectious diseases,78577.1766,0.076695998,4234.732552
Liberia,Nutritional deficiencies,88986.20607,0.041052084,1884.247787
Myanmar,Chronic respiratory diseases,1468156.047,0.078284261,2780.861728
Liberia,Neoplasms,64796.29537,0.030052713,1372.035977
China,Other non-communicable diseases,14480430.78,0.038871547,1025.177474
China,Skin and subcutaneous diseases,7174202.139,0.019207926,507.9151675
Bosnia and Herz.,Nutritional deficiencies,7864.442904,0.006710673,231.3588964
Barbados,Cardiovascular diseases,14905.39415,0.170624659,5037.583355
Barbados,Musculoskeletal disorders,6106.207721,0.069496332,2063.718012
Myanmar,Digestive diseases,1052204.639,0.056063606,1993.000415
Bosnia and Herz.,Neurological disorders,67738.45735,0.058110132,1992.753324
Bosnia and Herz.,Mental disorders,49059.17485,0.041974339,1443.239743
China,Other infectious diseases,1612371.736,0.004343784,114.1517962
China,Maternal and neonatal disorders,11352808.69,0.030575273,803.7498271
China,Substance use disorders,8366458.026,0.022482277,592.3238357
China,Diabetes and kidney diseases,15097942.89,0.040574456,1068.895752
Liberia,Self-harm and interpersonal violence,32878.91506,0.015243571,696.1980478
Barbados,Other non-communicable diseases,4417.421929,0.050419324,1492.958251
Bosnia and Herz.,Transport injuries,20341.46161,0.017449566,598.4121402
Bosnia and Herz.,Unintentional injuries,71282.03457,0.060957134,2096.999502
Myanmar,Sense organ diseases,578509.0472,0.030706987,1095.764767
Mali,Nutritional deficiencies,960347.6838,0.068601953,4741.585015
Mali,Digestive diseases,232279.9497,0.016646585,1146.850404
Barbados,HIV/AIDS and sexually transmitted infections,1400.685641,0.016038618,473.3904115
Barbados,Respiratory infections and tuberculosis,3095.250688,0.035434918,1046.10339
Barbados,Enteric infections,488.0503975,0.005557027,164.9466317
Barbados,Other infectious diseases,570.112977,0.00652309,192.6813618
Barbados,Maternal and neonatal disorders,2644.524802,0.030272081,893.7713415
Bulgaria,Neglected tropical diseases and malaria,323.7372115,0.000110177,4.590493955
Myanmar,Transport injuries,665351.6049,0.035435228,1260.254874
Mali,Neurological disorders,248026.6533,0.017767924,1224.597594
Mali,Mental disorders,224699.3809,0.016100015,1109.422385
Mali,Transport injuries,219691.7908,0.015721853,1084.698095
North Korea,Musculoskeletal disorders,474348.1498,0.054664804,1844.5181
North Korea,Other non-communicable diseases,331446.6648,0.038253371,1288.84106
Bulgaria,Chronic respiratory diseases,107493.3971,0.036607198,1524.223265
Bulgaria,Digestive diseases,116194.5192,0.039548148,1647.602497
Bulgaria,Skin and subcutaneous diseases,34065.7513,0.011540453,483.0418619
Belize,Neoplasms,7867.382531,0.077087995,1991.952016
Philippines,Cardiovascular diseases,5675418.764,0.17453763,5485.053443
Mali,Unintentional injuries,501678.0769,0.035868156,2476.96672
North Korea,HIV/AIDS and sexually transmitted infections,53820.25861,0.006227638,209.2818138
Bulgaria,Sense organ diseases,87854.45289,0.029746161,1245.749085
Philippines,Chronic respiratory diseases,1646388.945,0.050624219,1591.165643
Philippines,Other non-communicable diseases,1824729.326,0.056044186,1763.524119
Mauritania,Neglected tropical diseases and malaria,26568.52032,0.021538197,678.820972
North Korea,Respiratory infections and tuberculosis,326890.754,0.037810347,1271.125254
North Korea,Enteric infections,74188.63756,0.008565203,288.4849131
North Korea,Other infectious diseases,70006.62725,0.008090525,272.223031
North Korea,Maternal and neonatal disorders,256380.2988,0.029677494,996.9430718
Taiwan (Province of China),Nutritional deficiencies,19228.47095,0.003091583,81.53487022
Philippines,Skin and subcutaneous diseases,752839.0422,0.023063219,727.5872586
Philippines,Respiratory infections and tuberculosis,3545236.798,0.109000292,3426.3222
Mauritania,Chronic respiratory diseases,29333.87411,0.023856622,749.4752697
Taiwan (Province of China),Neoplasms,1206896.013,0.195688804,5117.625321
Belize,Self-harm and interpersonal violence,7527.756673,0.073753322,1905.961738
Mauritania,Digestive diseases,36670.49842,0.029806896,936.9247169
Mauritania,Skin and subcutaneous diseases,23445.41779,0.018982372,599.0262575
Chile,Nutritional deficiencies,32057.21629,0.007245233,178.9083381
Croatia,Cardiovascular diseases,352070.4582,0.244932084,8234.611216
Croatia,Musculoskeletal disorders,115575.2874,0.079849067,2703.201974
Guam,HIV/AIDS and sexually transmitted infections,307.8004746,0.005880949,183.3927783
Guam,Respiratory infections and tuberculosis,1836.290966,0.035058376,1094.093511
Guam,Enteric infections,855.856179,0.016247434,509.9337247
Guam,Other infectious diseases,370.0709071,0.007057035,220.4945652
Guam,Maternal and neonatal disorders,2234.71135,0.042673281,1331.479178
Croatia,Other non-communicable diseases,49809.42008,0.034450328,1164.997516
Croatia,Skin and subcutaneous diseases,21007.40786,0.01450765,491.3443669
Taiwan (Province of China),Self-harm and interpersonal violence,199960.479,0.032413794,847.8964215
Croatia,HIV/AIDS and sexually transmitted infections,1136.939921,0.000787461,26.5920017
Croatia,Respiratory infections and tuberculosis,13121.80977,0.00911248,306.9073231
Croatia,Enteric infections,3702.740276,0.002558677,86.60376326
Croatia,Other infectious diseases,1975.164421,0.001369925,46.19731852
Croatia,Maternal and neonatal disorders,26398.66101,0.01835398,617.4409269
Croatia,Substance use disorders,25108.80068,0.01740946,587.2722544
Croatia,Diabetes and kidney diseases,75228.72461,0.052080261,1759.532176
Chile,Mental disorders,358639.8187,0.081063115,2001.535423
Cuba,Nutritional deficiencies,35970.48564,0.01127919,316.1776602
Cuba,Neurological disorders,207544.7743,0.065416487,1824.301784
Czechia,Neoplasms,593246.9338,0.174958631,5600.509483
Cuba,Mental disorders,213412.2632,0.067102175,1875.876537
Cuba,Transport injuries,52983.95258,0.016734994,465.7246588
Cuba,Unintentional injuries,125193.1477,0.039463847,1100.437645
Cuba,Self-harm and interpersonal violence,93643.78791,0.029596755,823.1213236
Cambodia,Neglected tropical diseases and malaria,91349.72027,0.017711384,566.601844
Dominica,Neglected tropical diseases and malaria,60.04848181,0.002562655,87.11122698
Cambodia,Chronic respiratory diseases,180846.0574,0.035111356,1121.707974
Dominica,Chronic respiratory diseases,717.7298908,0.030733873,1041.197538
Dominica,Digestive diseases,751.7031072,0.032191792,1090.481858
Hungary,Nutritional deficiencies,11436.08336,0.003156159,117.566107
Cambodia,Skin and subcutaneous diseases,102827.5772,0.01987114,637.7939056
Cambodia,Sense organ diseases,147981.0733,0.028595447,917.8610375
Dominica,Sense organ diseases,632.4478043,0.026954362,917.4803854
Hungary,Mental disorders,153484.7551,0.042429126,1577.865827
Cambodia,Substance use disorders,45800.8137,0.00887303,284.0821562
Cambodia,Diabetes and kidney diseases,215815.6367,0.041835503,1338.608781
Dominica,Transport injuries,623.1608698,0.026718044,904.0080005
Hungary,Unintentional injuries,246053.4808,0.068028231,2529.497987
Bhutan,HIV/AIDS and sexually transmitted infections,5367.250416,0.02319468,560.600894
Bhutan,Respiratory infections and tuberculosis,11451.99403,0.049348241,1196.142828
Bhutan,Enteric infections,6762.129251,0.029119943,706.2938021
Bhutan,Other infectious diseases,5280.455005,0.022756743,551.5352494
Bhutan,Maternal and neonatal disorders,23875.38857,0.102917594,2493.746917
India,Nutritional deficiencies,19310824.66,0.039984942,1398.767141
Chile,Unintentional injuries,205206.6392,0.046492198,1145.239139
N. Mariana Is.,Neglected tropical diseases and malaria,19.83208872,0.001619079,44.19096434
Hungary,Self-harm and interpersonal violence,78426.33992,0.021809938,806.2445137
Macedonia,Neglected tropical diseases and malaria,508.1081428,0.000755734,23.3631382
Indonesia,Cardiovascular diseases,14617323.05,0.19615108,5662.673233
Dominican Rep.,Cardiovascular diseases,504834.0583,0.162715052,4830.139197
India,Neoplasms,26479251.63,0.055182717,1918.007529
N. Mariana Is.,Chronic respiratory diseases,690.8401867,0.056750048,1539.36857
Indonesia,Musculoskeletal disorders,4341700.802,0.05791657,1681.951807
Indonesia,Other non-communicable diseases,3346549.483,0.044762576,1296.435477
Dominican Rep.,Musculoskeletal disorders,147661.2575,0.047385047,1412.789839
Dominican Rep.,Other non-communicable diseases,153744.0778,0.049382272,1470.988901
Dominican Rep.,Skin and subcutaneous diseases,62902.98173,0.020176693,601.8416402
Indonesia,HIV/AIDS and sexually transmitted infections,1191896.125,0.015996543,461.7342219
Indonesia,Respiratory infections and tuberculosis,4711021.359,0.063196893,1825.024628
Indonesia,Enteric infections,2865664.983,0.038440196,1110.143379
Indonesia,Other infectious diseases,1680153.473,0.022549716,650.8825228
Indonesia,Maternal and neonatal disorders,4471039.76,0.060022326,1732.057032
N. Mariana Is.,Digestive diseases,457.7395319,0.037644165,1019.960712
Chile,Self-harm and interpersonal violence,145099.0919,0.033023891,809.7845167
Uruguay,Neglected tropical diseases and malaria,437.0852112,0.000427984,12.77454878
Dominican Rep.,HIV/AIDS and sexually transmitted infections,151569.0325,0.048843241,1450.178555
