"country","DALYs.HIV/AIDS_and_sexually_transmitted_infections","pct_of_total_DALYs.HIV/AIDS_and_sexually_transmitted_infections","DALYs_per_100K.HIV/AIDS_and_sexually_transmitted_infections","DALYs.Neglected_tropical_diseases_and_malaria","pct_of_total_DALYs.Neglected_tropical_diseases_and_malaria","DALYs_per_100K.Neglected_tropical_diseases_and_malaria","DALYs.Mental_disorders","pct_of_total_DALYs.Mental_disorders","DALYs_per_100K.Mental_disorders","DALYs.Unintentional_injuries","pct_of_total_DALYs.Unintentional_injuries","DALYs_per_100K.Unintentional_injuries","DALYs.Self-harm_and_interpersonal_violence","pct_of_total_DALYs.Self-harm_and_interpersonal_violence","DALYs_per_100K.Self-harm_and_interpersonal_violence","DALYs.Substance_use_disorders","pct_of_total_DALYs.Substance_use_disorders","DALYs_per_100K.Substance_use_disorders","DALYs.Diabetes_and_kidney_diseases","pct_of_total_DALYs.Diabetes_and_kidney_diseases","DALYs_per_100K.Diabetes_and_kidney_diseases","DALYs.Neoplasms","pct_of_total_DALYs.Neoplasms","DALYs_per_100K.Neoplasms","DALYs.Cardiovascular_diseases","pct_of_total_DALYs.Cardiovascular_diseases","DALYs_per_100K.Cardiovascular_diseases","DALYs.Chronic_respiratory_diseases","pct_of_total_DALYs.Chronic_respiratory_diseases","DALYs_per_100K.Chronic_respiratory_diseases","DALYs.Nutritional_deficiencies","pct_of_total_DALYs.Nutritional_deficiencies","DALYs_per_100K.Nutritional_deficiencies","DALYs.Transport_injuries","pct_of_total_DALYs.Transport_injuries","DALYs_per_100K.Transport_injuries","DALYs.Digestive_diseases","pct_of_total_DALYs.Digestive_diseases","DALYs_per_100K.Digestive_diseases","DALYs.Neurological_disorders","pct_of_total_DALYs.Neurological_disorders","DALYs_per_100K.Neurological_disorders","DALYs.Sense_organ_diseases","pct_of_total_DALYs.Sense_organ_diseases","DALYs_per_100K.Sense_organ_diseases","DALYs.Skin_and_subcutaneous_diseases","pct_of_total_DALYs.Skin_and_subcutaneous_diseases","DALYs_per_100K.Skin_and_subcutaneous_diseases","DALYs.Respiratory_infections_and_tuberculosis","pct_of_total_DALYs.Respiratory_infections_and_tuberculosis","DALYs_per_100K.Respiratory_infections_and_tuberculosis","DALYs.Enteric_infections","pct_of_total_DALYs.Enteric_infections","DALYs_per_100K.Enteric_infections","DALYs.Other_infectious_diseases","pct_of_total_DALYs.Other_infectious_diseases","DALYs_per_100K.Other_infectious_diseases","DALYs.Maternal_and_neonatal_disorders","pct_of_total_DALYs.Maternal_and_neonatal_disorders","DALYs_per_100K.Maternal_and_neonatal_disorders","DALYs.Musculoskeletal_disorders","pct_of_total_DALYs.Musculoskeletal_disorders","DALYs_per_100K.Musculoskeletal_disorders","DALYs.Other_non-communicable_diseases","pct_of_total_DALYs.Other_non-communicable_diseases","DALYs_per_100K.Other_non-communicable_diseases"
"Lebanon",8197.8456985563,0.00457278412622034,96.3095092410337,1193.40964524436,0.000660826007286968,14.0203538201801,159382.7047845,0.0883040512183789,1872.45169569452,61945.9315658994,0.034452549658572,727.750007497834,87514.577479287,0.048868019172514,1028.13425848585,99346.3530999607,0.0552225126676762,1167.13571635395,107997.8979732,0.059998463172277,1268.77535090638,218053.193919464,0.121779680064303,2561.72131887307,286264.359220693,0.159870935671915,3363.07622313497,75102.5599676635,0.0417910277341383,882.316032674874,16511.2400493327,0.00913567145340551,193.976501215701,39917.0124257168,0.0222545133734027,468.950992547476,49419.1743505706,0.0274556780251804,580.583802600569,120767.567362765,0.067021014113393,1418.79532411664,47798.2538426994,0.0264557838636852,561.540987649894,46343.941521811,0.0256511852328702,544.455510433286,27584.5273852899,0.015349408959673,324.067126024461,20140.3251677785,0.0111688755667761,236.611532369435,12413.5570957826,0.00691492700886102,145.836313074411,83526.9809488773,0.0465606431490476,981.287381999423,135825.011568996,0.0751581286978051,1595.6924157735,92473.7573059764,0.0513533210626184,1086.39543988751
"Ethiopia",1666447.89282967,0.0440992529040548,1619.73571444821,749081.028693491,0.0197754950198185,728.083548493209,1385133.51066744,0.0365266823508968,1346.30685193371,1329647.82154681,0.0351440237402153,1292.37648141559,905853.890810743,0.0239705623848716,880.461912629394,310195.763703693,0.00818634021925824,301.500670439964,797078.603640535,0.0210738249375065,774.735704065034,1464153.29926408,0.0387560551283715,1423.11163790323,1552449.96554559,0.0410935262989383,1508.9332615245,588164.855703252,0.0155494097633525,571.678014575168,1902216.73016594,0.0501906212200193,1848.89571868876,610040.155063715,0.0161410238105836,592.940127714646,1141664.13295656,0.0301965881247026,1109.66216106183,979219.341740776,0.0258637330878407,951.770857595079,643165.855718597,0.0169394674302245,625.137282301775,721408.887187213,0.0189989015288995,701.187084411829,4456555.14902477,0.117902143229908,4331.63351182041,4107498.86743514,0.108632639769871,3992.36162214662,2783403.54991357,0.0736245243456184,2705.38200259092,6940951.09918802,0.183557638251953,6746.38939265205,812103.058682018,0.0214089415967133,789.339008810129,1981488.86711478,0.0523686048563815,1925.94577943722
"India",4590409.76308902,0.00956127935690143,332.503373278629,6818841.28456087,0.0141763413327843,493.918374607662,22485306.0517338,0.0466010508035719,1628.70865505757,23230076.955573,0.0483369683418118,1682.65565557102,13341758.5431186,0.027801301789909,966.401683075602,5175966.37082622,0.0107521508041516,374.917788846444,18509174.1931028,0.03847870826758,1340.70010596766,26479251.630139,0.0551827167979061,1918.00752946074,65117829.9113026,0.135673761982064,4716.76804981391,33756760.7678387,0.0703219611768833,2445.14921445987,19310824.6594184,0.0399849416425099,1398.76714093775,13085499.1017758,0.0272455548728789,947.839695567187,15479297.079789,0.0322305248181242,1121.23290961903,17643207.47396,0.0366202896913256,1277.97436466734,13693910.1069416,0.0283401844108585,991.909554686108,6912656.76939994,0.0143153002175499,500.713838800333,41137576.8884832,0.0856905814482297,2979.77387420095,29922107.0957789,0.0623228131797675,2167.3885466503,13257259.6952765,0.0276178904609631,960.281063480468,46861336.4653819,0.0976232146796699,3394.37071094913,21825194.3533563,0.0452209014821513,1580.89388954011,22097700.4485228,0.045901562442408,1600.63269294942
"Brunei",344.456816301935,0.00356825548851428,79.6522677847773,212.945580699035,0.00219607079388592,49.2415815704361,6640.48130216095,0.0684462015664074,1535.54631485619,6311.92211482485,0.0652112030959169,1459.57021818953,1781.90397539071,0.0184862677266968,412.047855920982,1364.56750761051,0.0140860308235561,315.542881959766,9402.36592871678,0.0972925709975109,2174.20510589678,14670.8468943306,0.152265145396001,3392.48976984209,13330.9630499823,0.138276609862219,3082.65474344802,3178.44306685502,0.0329175723040268,734.983853760893,743.150444522413,0.00764007161409723,171.846267543706,4578.90834614082,0.0474574759035347,1058.82774411136,2237.39778527759,0.0231643522475293,517.376341822145,4774.41180539352,0.0493147722724792,1104.03600579255,1838.30511087281,0.0189169848954816,425.090066538316,2507.83531353015,0.0258180083920926,579.912373626331,3356.28621572237,0.0347875982341739,776.108341495966,307.290241681523,0.00316892535809271,71.0578611300022,866.713586993768,0.00898702710624353,200.419035004431,3798.3494982613,0.0393951535729339,878.33114938415,8566.72738071597,0.0882086139547793,1980.97186954735,5838.48846245905,0.0603950883938261,1350.09331928122
"Bhutan",5367.25041642017,0.0231946798410129,560.600894045466,2500.07650641672,0.0107592984943445,261.129072791442,14597.1216732953,0.0627129023370949,1524.64648109297,13600.3162750417,0.0585861074076905,1420.53171951212,3318.58571976805,0.0143274840198865,346.621077298147,4766.82986358806,0.02049618691063,497.887908325403,10401.3751284327,0.0447932692406987,1086.40733036466,13937.8062020861,0.0601679441928446,1455.78201345287,27381.9221162088,0.118190580386127,2859.99885007569,12408.811546978,0.0535586800432985,1296.08091807971,10149.5523404754,0.0434959766090007,1060.10483483771,5071.2484361908,0.0218632365547503,529.683951126583,9263.60882609638,0.0399345234610754,967.569423276664,12415.358744835,0.0533832935409524,1296.76476263463,5606.44972011599,0.0240437519295159,585.584886425752,4933.22153421666,0.0211673684742448,515.267257541296,11451.994027997,0.0493482414768017,1196.14282781693,6762.1292508523,0.029119942896479,706.293802145197,5280.45500540699,0.0227567433605043,551.535249397292,23875.3885730966,0.102917594186925,2493.74691719491,16010.5770318888,0.0687311831538596,1672.27967802686,13125.1361286146,0.0564510114822628,1370.89989795509
"Mauritania",19334.813034105,0.0156708984645844,494.001036493255,26568.5203210204,0.0215381965104785,678.82097197035,47315.4500028959,0.0383751868096351,1208.90133782756,44077.9379475507,0.0357734968846056,1126.18348024193,16309.3135717082,0.0132609497957982,416.70006297479,11105.1025883139,0.00902247062266719,283.733397334344,42042.7042699521,0.0341503431090346,1074.18362151734,63730.0857894813,0.0518606549695926,1628.29236467272,92122.5666506815,0.0749798158129944,2353.71520425783,29333.8741060143,0.0238566219177806,749.475269668903,64678.4718352768,0.0523353322460953,1652.5234595787,38896.7278653342,0.0316342439880097,993.804483538446,36670.4984210883,0.0298068961577943,936.924716923202,51360.5024717775,0.0416796905530582,1312.25170944855,32644.8570609202,0.0264225677703437,834.070295679754,23445.4177949751,0.018982371653439,599.026257523427,109470.551903487,0.0888633775333462,2796.95314407338,102490.793444185,0.0831459215744169,2618.6215560055,43484.9872874855,0.0352773717458949,1111.03369626704,219652.064035029,0.178397066013656,5612.07119560903,44213.9941255706,0.0358424806708991,1129.659691408,72941.0739589625,0.0591240451958758,1863.63147526171
"Libya",7066.62133995938,0.0037001333707367,102.285245749995,11246.571669567,0.00587409577938507,162.78760269235,124711.889463515,0.0651142784218886,1805.13227581473,73265.4253343629,0.0383869143971556,1060.47454289468,158579.521175648,0.083331690018077,2295.34660399121,109084.350098143,0.0571169514940102,1578.93270638033,118546.583969111,0.0620394328885469,1715.89305422902,174082.056183642,0.0914049865483562,2519.73680784636,340728.361129718,0.178866748856607,4931.84542874437,61989.4316086294,0.0324940850587949,897.261073002051,14801.5887174445,0.00771739310080651,214.244412799238,127329.116562094,0.0668410703928789,1843.01512025808,47475.5239925565,0.0248465079599515,687.180677310258,103316.492593162,0.0540165442025381,1495.44631394949,46100.8076350242,0.0240472281102354,667.282455274274,35821.3952730489,0.0186879997192883,518.493922674589,35153.1479366008,0.0184270943926241,508.8214300162,19928.0889614047,0.01040281449995,288.447530819127,16955.2971957436,0.00889968492894047,245.418094022397,65503.5732745149,0.0344042302411061,948.126235659464,128679.622931865,0.0671164018437847,1862.56291676131,88381.8526851742,0.0462637137743374,1279.27606232752
"Greece",2947.83385791457,0.000931138629231795,28.3382387254547,318.398617373863,0.000100322426593394,3.06084279640455,217346.723949695,0.0684023261261969,2089.40654268733,133206.085047837,0.0419711496399747,1280.54226245956,27241.6204516452,0.00862950506281759,261.880275767334,31349.7558281977,0.00989398319728203,301.372773183586,148613.383495233,0.0468650995512692,1428.65634302227,571081.601082007,0.181052346573347,5489.9453372266,698110.776220066,0.221208264842006,6711.10747310985,154012.183896876,0.0487461804906799,1480.55631499731,11002.5247878452,0.00345668984091771,105.769927699137,74682.9768699715,0.0236084789975294,717.945491258483,90250.3094150957,0.0285195932569543,867.598018248033,285736.704956009,0.0902285501741045,2746.85594506218,95529.2003102397,0.0300202199799666,918.34527118109,65924.8930134615,0.0207359639553343,633.751916224742,61679.2485581699,0.0195239693735815,592.937510828581,3660.13870819833,0.00115180190073472,35.1857972601547,6839.04414373969,0.00216176530606559,65.7453828610021,41284.8650132685,0.0130776493530674,396.881376931413,326339.301792141,0.102602203714517,3137.17851325117,117850.244908042,0.0371127976078293,1132.92286303409
"Swaziland",157591.713852314,0.273514669095129,14015.1841569561,2583.58285391237,0.00447760748078403,229.767089888174,16416.2646757461,0.0284521694280097,1459.95602798971,17953.3017516894,0.0311163260177258,1596.6501291504,26495.3625194823,0.0459232714504985,2356.32557028889,6458.70474485929,0.0112010765767767,574.395278798981,30122.0049843336,0.0522134977016795,2678.85561183638,25740.9916528432,0.0446363935215702,2289.23672176924,37635.8190010982,0.0652528165297381,3347.08546093088,14695.6095084281,0.0254984165426158,1306.93212558339,11577.8498472452,0.0200531446029435,1029.65881761267,22879.9332717591,0.0396640837685136,2034.79275949167,11123.1955304323,0.0192834587926782,989.224813678558,13051.2571413641,0.022627939272314,1160.69409897671,7580.33846357122,0.0131243901381322,674.146101606397,7426.57032631942,0.0128611212685686,660.470961534783,59119.8492810072,0.10251575587937,5257.73566864879,36116.0621987507,0.0626167982047472,3211.92815514355,8154.39513601892,0.0141329986760612,725.198976051457,36793.4174882384,0.0638611878838061,3272.1677381127,10881.5517434769,0.0188549633643137,967.734583692622,16219.7724389943,0.0281179138040242,1442.48128381585
"Nicaragua",35639.1693891702,0.0277633803053969,557.160633286111,9107.23572782646,0.00704175667907792,142.376865470484,87040.8175944284,0.0673160238735402,1360.74206789424,44341.7632483195,0.0344374641334969,693.211579166709,58840.7338557051,0.0457692996118236,919.879478112255,40269.7023664923,0.0312296277435007,629.551509120636,126069.066795698,0.0979109079565047,1970.8854694864,90790.9285888146,0.070665320977895,1419.36897341242,120757.924114925,0.0939260557825627,1887.85436437901,36666.1632210496,0.0284611466978342,573.21601683062,19154.7458738476,0.0148150008402036,299.453397046634,36870.8997921584,0.0286909435120522,576.416741190107,60514.9189393841,0.047015894834864,946.052647617834,77139.9652222567,0.0597308747673601,1205.95829284286,47383.2592101067,0.0365811836523194,740.760437494519,33811.9307418594,0.0261026601448885,528.594719451713,52360.9322213783,0.0407024906989574,818.57828495799,27940.3111881696,0.0216426612678417,436.801467111129,9560.77830717356,0.00742851333696856,149.467268391267,111026.38440543,0.0863543441190789,1735.7175183099,77172.8139624321,0.0596303343764179,1206.47182963938,86143.5038862963,0.0667841146874151,1346.71402284022
"Montenegro",210.939512417506,0.00104566102760317,33.6793022956357,215.930611125087,0.00106916790788225,34.4761976721039,9226.83648161927,0.0456453345576194,1473.18732055183,13407.8397689645,0.0663322154531415,2140.74017492099,3972.66424221069,0.0197609711321452,634.288751306379,3091.19052085136,0.0153243545030599,493.549732868901,11323.7271106431,0.0561270609465215,1807.98383433157,32253.8919399921,0.160521713943704,5149.76338196755,63290.47215039,0.314893009931317,10105.1667350379,4804.114096142,0.0238572096467364,767.040793127686,1015.46240401448,0.00501421034963678,162.13209598667,4180.88204831227,0.0207411947720784,667.533496942982,6136.1323113952,0.030444159268946,979.715240037437,11581.7633394451,0.0574293770524914,1849.18275459761,6285.26133780766,0.0310360059737683,1003.52567509551,2995.73297923269,0.014799267408534,478.308665115743,1981.62599555604,0.00983911335637541,316.392980036504,340.01786837583,0.00168040303827625,54.2883807955406,437.8592296262,0.00217322856908284,69.9100570988667,4136.51166563182,0.0205787881015682,660.449174455737,14504.9200970844,0.0716846864503587,2315.90365941893,6069.96543536306,0.0300028666091536,969.150817116833
"Niger",139712.358728643,0.0106796039976308,653.596148851048,2438700.88017111,0.185884249781361,11408.6221003205,244944.503583908,0.0187236732943356,1145.88849319779,421972.813754359,0.0321775147666982,1974.0544680472,126913.448183549,0.00970670831375483,593.720854225111,44319.7324930987,0.00339123750860653,207.334603317805,178861.55234392,0.0136703794272515,836.742166930002,267699.728180197,0.0205033718161624,1252.34097383526,412920.776103695,0.0315995902130585,1931.70762771348,163705.36052855,0.0125259524022914,765.839143805087,509788.710656919,0.0388793348321507,2384.87089506703,185679.508035644,0.0141714647521218,868.637624308996,217322.513967321,0.0166176021000171,1016.66852868435,237494.450203444,0.0181556975166804,1111.03598449695,117275.035761972,0.00895635287193398,548.630861492137,126932.846257904,0.00969046243747818,593.811601434654,1708255.14751961,0.130154403751359,7991.48332927614,1968049.65133618,0.149910956664562,9206.84243374146,1145009.09314459,0.0871668924427032,5356.53066406435,1641022.82225074,0.12497132328817,7676.96005249585,185133.333378979,0.0141503981538715,866.082534298029,633927.996723692,0.0483128296678015,2965.61378734007
"Kenya",2888091.61692549,0.161816932320668,5976.17271137692,410078.011945889,0.0229600263948474,848.552383229312,656455.943378873,0.0366491430418101,1358.36899080727,556772.878864113,0.0311647708695503,1152.10018463494,427526.547692701,0.0239633262591391,884.657700170258,139043.140190848,0.00777303168430926,287.714494665957,468834.813425062,0.0262351082507262,970.134673607423,691778.73006532,0.0387761547186431,1431.46053425008,950651.560890377,0.053276348268224,1967.13216538086,321117.58819388,0.0179761044291921,664.471361109508,500357.957624399,0.0279730934517533,1035.3638211306,341544.853465571,0.019133616751234,706.740402911821,703412.433476721,0.0394078438987413,1455.5335312603,523008.009507722,0.0292406897155863,1082.23235576541,271880.837667287,0.015160307002791,562.588400344178,303619.145241558,0.0169347405441924,628.262773871344,1919453.70436331,0.107580379984889,3971.82235547597,1566329.51702643,0.0877904008725435,3241.12145952019,828262.940217228,0.0464225589308065,1713.87997256138,2000697.72273075,0.112149571842838,4139.93623478806,441327.626406413,0.0246318188410254,913.215530369652,946709.317306513,0.05298403192649,1958.97469267833
"Azerbaijan",5036.51931605019,0.00155879001528898,49.2568135287274,4161.47026384398,0.00128383620377365,40.6988938051488,133032.270290548,0.0411141564451648,1301.0464806762,168766.206249888,0.0522378746764411,1650.52192388309,51382.8937012313,0.0159476098773579,502.521176786201,54011.2692528813,0.0167185533154414,528.226509438955,164681.357443169,0.0509790177182336,1610.57238267426,323908.413331442,0.100614910101634,3167.80207017354,844711.394967115,0.26239144769117,8261.21951620284,88207.5222213431,0.0273662210829976,862.663518442561,44494.5736549159,0.0137245571732099,435.153879103793,45328.060293647,0.014053903409187,443.305321273752,138380.438460296,0.0429355715771406,1353.35119862259,149169.520227599,0.0461653517202176,1458.86767843925,78904.6998041076,0.02434150389176,771.68255314846,45702.0974516026,0.0141029868414753,446.963379028741,247189.299082309,0.0766362505104647,2417.49439387494,25975.8778313304,0.00803728704029429,254.042303879471,33465.9674182096,0.0103726605432662,327.294866401897,234232.109762696,0.0725883794443576,2290.77397087592,155083.588008674,0.0478861273289752,1516.70685577753,190540.062269633,0.0589430033921493,1863.46874260135
"Jamaica",26583.9854878868,0.0341859031329561,956.511695629303,1683.50200424421,0.00214774101977449,60.5736621925523,44909.9681846223,0.0574425475939596,1615.89426982289,24491.1130302011,0.0313736185501976,881.208578113349,51943.9747844048,0.0666741808708145,1868.98309214758,11320.3373897771,0.0144940087971402,407.314212412785,92806.7562673837,0.119002741694734,3339.25655517755,96214.2290638829,0.12357388419819,3461.85997684565,117281.9422234,0.150581885553373,4219.89206524052,26088.6627880181,0.033450545489973,938.689614145287,12750.7659021923,0.0162711620345402,458.782100947038,14517.5844614436,0.0186302418592737,522.353555150127,19685.303266574,0.0252271035775107,708.291945730541,45113.5136865647,0.0578053656147588,1623.217989334,21389.9656897046,0.0273052627897886,769.626975632928,18167.7441303386,0.0232128060057851,653.689032135073,14007.6647248363,0.0179655135342858,504.006261358558,3905.04183769984,0.00499662803300649,140.506328194605,5296.64146998955,0.00679287162524115,190.577124559021,49349.1555363267,0.0633444737410922,1775.61955341251,45578.1543454285,0.058263406346714,1639.93610801754,36921.6835773643,0.0472581079368917,1328.46981052429
"Uruguay",10271.5493081093,0.0101098497529994,300.203265459359,437.085211189458,0.000427984191788691,12.774548780044,64496.3634562495,0.0631347897466973,1885.01445488206,54948.1930544995,0.0539040309545678,1605.9531518803,39853.2395981078,0.0392148030111939,1164.77780591879,14314.4931865286,0.0140433374033727,418.365084865921,54580.5860763477,0.0535186654252601,1595.20922105385,193908.932875348,0.190867970930586,5667.31396644919,158439.084096976,0.155888650246053,4630.648113109,49506.9755001407,0.0486860419994241,1446.92443781828,8913.71794238599,0.00872257665813045,260.518365187162,31253.470001395,0.0307263255176896,913.435107978073,34235.9753827248,0.0336416672558428,1000.60383276027,59878.7143195786,0.0587845000282281,1750.05590987661,29586.9724923309,0.0289191016143925,864.728921686787,21751.9128144371,0.021281121176667,635.736154401355,26181.9979793453,0.0257542548478587,765.212827576507,5437.17552242729,0.00533318542331689,158.910578895797,3307.32527235361,0.00325089349530874,96.6621311853079,26380.5399157815,0.0259754560686533,771.015548846774,82655.1380378043,0.080854641076359,2415.73511469717,47861.1911807519,0.0469601531756095,1398.82362925454
"Iceland",102.30193982577,0.00135579457201443,30.3143318178747,5.20256282138472,6.94952850585526e-05,1.54163465462525,6219.15081265554,0.0821297532437325,1842.87220439151,3945.78073617617,0.0521812394298108,1169.22227203839,1734.41129868169,0.0231067853755837,513.94450297279,1791.9638274099,0.0237854568437345,530.998592619535,3109.10636413656,0.0410648327181478,921.297114600357,13114.09397371,0.174746481112638,3885.99665741325,10371.508066587,0.1380606615734,3073.30767645017,4070.92032429984,0.0540382034130094,1206.30390513737,242.184366635602,0.00319284602253397,71.7645947261311,1418.35614267507,0.0188212420596007,420.290356352968,1740.85782873028,0.0231139721487325,515.854752683594,7146.92595663931,0.0947541294266718,2117.79253938222,2103.65731301722,0.0277340683461297,623.360279643871,2774.18695108467,0.0365975146134157,822.053070579355,1476.74293897558,0.0196237399174528,437.591657969052,199.259121256551,0.00263705166059507,59.0448932815603,206.103811221928,0.00273621793888492,61.0731265990742,1205.33682494604,0.0160373035748017,357.168011925747,9408.04966095195,0.124110278892388,2787.81360027836,3033.68676457643,0.040102931831663,898.948615925445
"Morocco",56577.948714544,0.00548263677145289,159.424282023779,17479.8017016162,0.00168389418848366,49.2542571710776,758826.884366719,0.0731565271749126,2138.20815298324,389980.153611378,0.0376848049639336,1098.87875763574,160071.793168334,0.015494544933729,451.047294536511,279597.172582413,0.0270236659567635,787.843665377911,547178.505585562,0.0528419276087468,1541.82932350459,707141.619471051,0.0684613178660582,1992.57038359761,2462669.41626149,0.238452374404542,6939.26366136499,353662.7556062,0.0342184785797175,996.544275147535,145258.60150684,0.0139756468272153,409.306961089122,422851.560203641,0.0408971797159972,1191.50319019556,287422.023932652,0.0277588464419384,809.892384654543,542607.583705047,0.0523771057269826,1528.94946561747,256674.961360416,0.0247159208821836,723.253888804323,175873.685871351,0.0169374472183937,495.573571222602,378906.566374566,0.036671800893698,1067.67581135073,141790.687945251,0.0137043200958691,399.535139341637,123700.107203629,0.0119734878044557,348.559840454831,662695.492626805,0.0642004409911298,1867.33092154796,779603.524543723,0.0751171129113876,2196.75217973466,694815.813928872,0.067170518042409,1957.83896007356
"Japan",28271.5794534812,0.000803456351517246,22.0246665924759,1491.19773769855,4.22724220694042e-05,1.16170138461156,2144179.9498845,0.0608012052675739,1670.40007751186,2148876.08755384,0.060986970936788,1674.05855250474,1019375.24296964,0.029143347238281,794.133199949881,305340.388682557,0.00867706603123215,237.872110011252,1451939.12233024,0.0412514096267817,1131.11738714542,6688568.49645572,0.191215243368381,5210.65656617341,5211326.33839689,0.148776892564002,4059.82712414911,1354109.01483369,0.0386134804158176,1054.90390555119,260848.934518433,0.00738864576457632,203.211526374896,549132.940665337,0.0156161219654501,427.796047016066,1082871.68103013,0.030882378204401,843.599409660352,3143146.85217098,0.0895421410820589,2448.63438154078,1586044.89987908,0.0448880074716964,1235.59103508921,767922.073860115,0.0217456876502073,598.241342462,1255233.85339951,0.0358598016389744,977.876286049125,76930.3994951423,0.00218722092636325,59.9317913063343,103695.760789169,0.00295287850906965,80.783055017938,475855.905847628,0.0135631549462071,370.710369740736,4188786.02770279,0.118614612905063,3263.22821260047,1285071.81816212,0.0364480047134893,1001.12122808626
"Northern Mariana Islands",39.0428102741403,0.00320942961625646,86.9973637568822,19.8320887193181,0.00161907912323783,44.1909643352709,670.482449253284,0.0548817680003392,1494.00632589524,459.627096133373,0.0377711262014517,1024.16668764541,417.478114592985,0.0343500717432501,930.247980121432,199.947025175946,0.0163997115780001,445.533094549283,1581.87436790417,0.129820715543793,3524.82054534375,1546.09409588871,0.127281542737984,3445.09295099301,2198.35987987156,0.180897783528193,4898.50788902858,690.840186725516,0.0567500480154352,1539.36857004988,140.00690939281,0.0114289593167031,311.971191095089,318.32402806669,0.0261576002423312,709.307323623072,457.739531883974,0.0376441651952213,1019.96071188531,545.559017392647,0.044737382466028,1215.64497928551,417.091931954625,0.0340690969133881,929.387466463986,299.500133885974,0.02449892958931,667.362874494995,354.453558953345,0.0291524543837327,789.813156037335,146.218278252576,0.0119570792899421,325.811709037496,89.3029487981105,0.0073355476134409,198.989802900978,251.048703363936,0.0206636058650755,559.400699229684,890.784975753858,0.0728371360071386,1984.89668189056,445.849130541135,0.0365367670297477,993.465857555535
"Sudan",406699.765969234,0.0285030550392205,1010.29487899538,264074.937673362,0.0184622166298897,655.996338150352,665313.155085894,0.046525343795565,1652.72402335827,587913.060441985,0.0410974161949353,1460.45216633828,270585.861002059,0.0189886404595323,672.170314746668,233696.841235985,0.0163734616320345,580.53321318108,339916.055135565,0.023778315523697,844.395493991387,481372.191789449,0.0337505686054014,1195.79085347311,1749533.8312922,0.122676659222492,4346.06857019286,310761.256953789,0.0217687352654146,771.97120028422,393823.053317731,0.0274720844633853,978.307457465632,714328.653500026,0.0500089495174953,1774.4848680472,328915.730703664,0.0230021815887739,817.069263757762,497814.154976666,0.0348316056085958,1236.63481896959,211497.767619056,0.0147705320585106,525.38783993461,196939.142542245,0.0137527033460826,489.222330162892,726199.150358344,0.0506305389260501,1803.97271925977,823127.325374342,0.0573807594167943,2044.75485646031,297902.559907488,0.0207752998165835,740.028531850489,2469512.21352777,0.172758975285635,6134.58809595772,575792.978596681,0.0402504959268366,1430.34431370125,1755724.47454327,0.122441461677074,4361.44692960581
"Panama",32941.3417763055,0.0375180489425981,840.108148908264,4385.38271723869,0.00496236830669587,111.841095661856,54789.0438106247,0.0619985182601766,1397.29348272346,31026.412511656,0.0352520193397175,791.271410843998,47246.3266746236,0.0538273257465073,1204.93039764043,14143.3984241902,0.01602954721236,360.701283818534,64485.2599546172,0.0732426739577647,1644.57758704016,86148.7358654835,0.0981520514972872,2197.06457345331,98164.9912364947,0.111757911863656,2503.51699804187,28350.782154565,0.0322069624392838,723.034394825563,17760.8646282607,0.0200807816970009,452.958085532236,26549.4610387164,0.0302309728599121,677.095023002117,29029.8132584086,0.0329899399104324,740.351830392548,53506.0153437969,0.060681137231007,1364.57220872124,37700.7127411333,0.0425809471957586,961.487124858336,23194.7367618444,0.0262069511332794,591.538969412103,39553.0018109791,0.0449776309126728,1008.7263403183,21430.4315436856,0.0242844123306521,546.543619769038,6918.747933195,0.00786224007905349,176.449901718947,52877.9678473559,0.0601158642163943,1348.555016002,52693.421295174,0.0595828693026543,1343.84849665637,57755.9268412093,0.0654588255651351,1472.9583608507
"Thailand",890816.104002235,0.0457549803794829,1261.31355905495,139865.064042518,0.00712621479619712,198.036049104108,1109486.56149355,0.0566075026116999,1570.93078730147,702980.473083154,0.0360453254629702,995.355605345478,650020.643271323,0.0333492339649272,920.369363935166,330246.484035285,0.0168959299625645,467.598605674604,1310668.59705888,0.0670740960767013,1855.78602078543,2576516.73482553,0.132245665678978,3648.11039917984,2421628.829844,0.124178169392474,3428.80339091057,686676.895443956,0.0351841354298265,972.271240968772,136950.993142975,0.00697656518388871,193.909993096445,1129474.63604524,0.0579011965548582,1599.2320599639,850643.457478426,0.043614826884573,1204.43279148019,1176171.34467254,0.0601307625454675,1665.35029861073,756259.256338418,0.0385234316668479,1070.79345545606,511091.015697084,0.0260634512919555,723.657806716391,928612.125634171,0.0476330591960435,1314.8292446701,236725.516616902,0.0121279360943284,335.181529096422,182080.139463539,0.00933699228633704,257.808707889504,354153.31227566,0.0181769232260567,501.448472642779,1657633.5623206,0.0845216410071335,2347.05645610362,793031.498275843,0.0405319603066885,1122.85956331395
