country,cause,deaths,pct_of_total_deaths,deaths_per_100K
Dem. Rep. Congo,Other non-communicable diseases,36530.43533,0.056822377,45.16360768
Dem. Rep. Congo,Skin and subcutaneous diseases,956.3089832,0.001489021,1.182311772
Eq. Guinea,Neglected tropical diseases and malaria,910.9140624,0.125022912,67.7243958
Bulgaria,Substance use disorders,184.0518006,0.001710079,2.609797848
Bulgaria,Diabetes and kidney diseases,3032.352438,0.028175746,42.99782367
Croatia,Cardiovascular diseases,23425.87265,0.457444702,547.9100821
Croatia,Chronic respiratory diseases,1890.354267,0.036914913,44.21368531
Eq. Guinea,Mental disorders,0.021389142,2.92E-06,0.001590234
Croatia,Digestive diseases,2104.831433,0.041101149,49.23011325
Eq. Guinea,Musculoskeletal disorders,8.593258653,0.001179391,0.638889303
Croatia,HIV/AIDS and sexually transmitted infections,9.839097645,0.000192233,0.23012764
Croatia,Respiratory infections and tuberculosis,617.2463353,0.012053723,14.43683637
Gabon,Neglected tropical diseases and malaria,774.4545219,0.06951764,45.48338007
Gabon,Digestive diseases,600.9923859,0.053956673,35.29602363
Gabon,Neurological disorders,366.7230075,0.032956707,21.53748407
S. Sudan,Nutritional deficiencies,2854.306043,0.029379585,28.71243637
Czechia,Cardiovascular diseases,48960.10547,0.443087306,462.2047235
Gabon,Mental disorders,0.031230855,2.80E-06,0.001834175
Gabon,HIV/AIDS and sexually transmitted infections,719.8600456,0.064660825,42.27707003
Gabon,Respiratory infections and tuberculosis,1327.366885,0.119204903,77.95568467
Gabon,Enteric infections,363.301515,0.032636008,21.33654129
Gabon,Other infectious diseases,217.7743845,0.019555802,12.78979568
Gabon,Maternal and neonatal disorders,711.8609331,0.063915203,41.8072856
S. Sudan,Neoplasms,5093.95825,0.052310092,51.24186051
S. Sudan,Musculoskeletal disorders,86.66068833,0.000890714,0.871749372
Gabon,Substance use disorders,52.3812231,0.004699199,3.076326643
Gabon,Diabetes and kidney diseases,743.915529,0.066825468,43.68983819
Sudan,Chronic respiratory diseases,5901.858146,0.028245301,14.66097982
Sudan,Digestive diseases,5147.7649,0.024628107,12.78771455
Czechia,Self-harm and interpersonal violence,1638.941995,0.01483083,15.47232638
S. Sudan,Other non-communicable diseases,2885.270209,0.029653009,29.02391545
S. Sudan,Skin and subcutaneous diseases,103.0013504,0.001059169,1.036125655
S. Sudan,Transport injuries,1863.810345,0.0191535,18.74870288
Hungary,Neoplasms,32138.07849,0.26334002,330.3883553
Burundi,Cardiovascular diseases,9011.421085,0.110097023,82.63254935
China,HIV/AIDS and sexually transmitted infections,37528.07991,0.003591219,2.6568921
China,Respiratory infections and tuberculosis,221257.7816,0.021171033,15.6644852
China,Enteric infections,10765.04508,0.001030083,0.762137666
China,Other infectious diseases,27070.46784,0.002590052,1.916519905
China,Maternal and neonatal disorders,56301.85332,0.005387614,3.986027254
China,Substance use disorders,43456.92404,0.004157528,3.076639105
China,Diabetes and kidney diseases,336521.31,0.032196194,23.82484828
North Korea,Neurological disorders,9166.086273,0.038995311,35.6426225
North Korea,Mental disorders,0.174850111,7.42E-07,0.00067991
North Korea,Cardiovascular diseases,90238.49808,0.383963252,350.8953141
North Korea,Chronic respiratory diseases,44377.61222,0.18876011,172.5637783
North Korea,Self-harm and interpersonal violence,4027.846387,0.017127564,15.66241076
North Korea,HIV/AIDS and sexually transmitted infections,954.6761609,0.004059933,3.712289084
North Korea,Respiratory infections and tuberculosis,8541.544338,0.036350622,33.21407101
North Korea,Enteric infections,575.2192294,0.002450022,2.236758551
North Korea,Other infectious diseases,1197.035868,0.005090348,4.65471263
North Korea,Maternal and neonatal disorders,2392.14731,0.010186841,9.301942072
North Korea,Substance use disorders,782.2213691,0.003327353,3.041693056
North Korea,Diabetes and kidney diseases,6945.542993,0.029542685,27.00796824
Taiwan (Province of China),Chronic respiratory diseases,9474.244857,0.05274311,40.1738301
Burundi,Chronic respiratory diseases,1810.876344,0.022123688,16.60529759
Burundi,Self-harm and interpersonal violence,1038.789214,0.012697239,9.525445562
Hungary,Transport injuries,859.474516,0.007042704,8.835636265
Hungary,Unintentional injuries,2857.515943,0.023415929,29.37605597
Taiwan (Province of China),Cardiovascular diseases,40528.16388,0.225613145,171.8523845
Taiwan (Province of China),Unintentional injuries,3955.441742,0.022018515,16.77233879
Taiwan (Province of China),Digestive diseases,10312.86128,0.057409469,43.7298321
Taiwan (Province of China),Self-harm and interpersonal violence,4695.686653,0.026137422,19.9112141
Macedonia,Nutritional deficiencies,0.964540231,5.05E-05,0.044350178
Comoros,Cardiovascular diseases,982.0128539,0.222323681,136.7093347
Macedonia,Neoplasms,4377.525634,0.229040654,201.2814355
Cambodia,Nutritional deficiencies,363.8278545,0.003573223,2.256662994
Comoros,Unintentional injuries,133.6236004,0.030250714,18.60219388
Comoros,Self-harm and interpersonal violence,98.39565464,0.022265036,13.69799227
Djibouti,Neoplasms,739.9438332,0.118618033,66.47592527
Macedonia,Musculoskeletal disorders,10.19591399,0.000533502,0.468814663
Macedonia,Other non-communicable diseases,80.24810731,0.004199921,3.689859428
Macedonia,Skin and subcutaneous diseases,3.213807418,0.000168163,0.147772926
Macedonia,Transport injuries,173.7287694,0.009088705,7.988160211
Djibouti,Skin and subcutaneous diseases,16.50659451,0.002647211,1.482938426
Djibouti,Transport injuries,186.3027909,0.029879495,16.73728444
Taiwan (Province of China),HIV/AIDS and sexually transmitted infections,217.2938975,0.001210115,0.921395663
Taiwan (Province of China),Respiratory infections and tuberculosis,13990.83952,0.077887646,59.32563684
Taiwan (Province of China),Enteric infections,174.0262774,0.000968703,0.737927107
Taiwan (Province of China),Other infectious diseases,657.4533684,0.003659528,2.787812677
Taiwan (Province of China),Maternal and neonatal disorders,374.7171042,0.002087072,1.588920437
Cambodia,Neoplasms,12662.58963,0.124299432,78.54043356
Cambodia,Musculoskeletal disorders,112.9440719,0.001108266,0.70054204
Cambodia,Other non-communicable diseases,2719.814564,0.026705238,16.86980478
Djibouti,Unintentional injuries,177.1288465,0.028411208,15.91310507
Montenegro,Neglected tropical diseases and malaria,1.103501477,0.000169712,0.176188706
Eritrea,Nutritional deficiencies,1147.09077,0.027450386,19.57716952
Eritrea,Neoplasms,3967.532033,0.095031502,67.71307836
Montenegro,Nutritional deficiencies,0.995374881,0.000153074,0.158924855
Eritrea,Musculoskeletal disorders,64.24136183,0.001538459,1.096394517
Eritrea,Other non-communicable diseases,1557.721897,0.037249065,26.58532911
Eritrea,Skin and subcutaneous diseases,95.25632573,0.002282469,1.625720724
Eritrea,Transport injuries,1382.207087,0.03311348,23.58985284
Ethiopia,Neglected tropical diseases and malaria,5835.020121,0.010867848,5.671458751
Cambodia,Cardiovascular diseases,24913.27047,0.244619491,154.5259794
Cambodia,Unintentional injuries,7504.701337,0.073654457,46.54833757
Montenegro,Musculoskeletal disorders,3.32083113,0.000510718,0.530214914
Montenegro,Other non-communicable diseases,17.7638451,0.002732542,2.836234436
Cambodia,Self-harm and interpersonal violence,1049.519738,0.010293238,6.509705963
Ethiopia,Mental disorders,0.194685798,3.63E-07,0.000189229
Cambodia,Skin and subcutaneous diseases,131.6535037,0.001291812,0.816588357
Cambodia,Transport injuries,4218.330241,0.041385136,26.16443363
Indonesia,Neglected tropical diseases and malaria,15609.86821,0.009504909,6.047179952
Indonesia,Nutritional deficiencies,12316.08059,0.007498875,4.771184139
Indonesia,Neoplasms,198834.8687,0.121046985,77.02757102
Poland,Neglected tropical diseases and malaria,7.609555054,1.93E-05,0.019820131
Poland,Neurological disorders,34115.2108,0.086513528,88.85775225
Ethiopia,Musculoskeletal disorders,812.2648786,0.001513121,0.789496293
Indonesia,Musculoskeletal disorders,1821.239346,0.001108752,0.70553844
Indonesia,Other non-communicable diseases,28105.5999,0.017115385,10.88795998
Kenya,Neglected tropical diseases and malaria,5250.468363,0.018169543,10.8645119
Kenya,Digestive diseases,18893.15578,0.065395144,39.09459152
Indonesia,Skin and subcutaneous diseases,3781.692577,0.00230238,1.465007598
Indonesia,Transport injuries,38142.19978,0.02322365,14.77608541
Indonesia,Unintentional injuries,38011.62592,0.023143823,14.72550179
Laos,Neglected tropical diseases and malaria,62.05877941,0.001362799,0.890347335
Poland,Mental disorders,4.438584619,1.13E-05,0.011560903
Laos,Nutritional deficiencies,206.308801,0.004528707,2.959879212
Laos,Neurological disorders,1164.961405,0.025590509,16.71351406
Laos,Mental disorders,0.00981051,2.16E-07,0.00014075
Laos,Musculoskeletal disorders,52.56970308,0.00115402,0.754209081
Laos,Other non-communicable diseases,1907.373914,0.041854426,27.36478701
Laos,Skin and subcutaneous diseases,58.75429524,0.001290441,0.842938431
Malaysia,Neglected tropical diseases and malaria,436.1701915,0.002642917,1.423539959
Laos,Other infectious diseases,890.1439112,0.01953416,12.77075164
Laos,Maternal and neonatal disorders,3857.14282,0.084645465,55.33780816
Laos,Substance use disorders,127.6857268,0.002800061,1.831886602
Laos,Diabetes and kidney diseases,2319.74742,0.050914309,33.28104343
Malaysia,Mental disorders,0.1324615,8.02E-07,0.000432318
Malaysia,Chronic respiratory diseases,5769.778726,0.034943802,18.83097638
Kenya,Neurological disorders,6811.623446,0.023579353,14.09492618
Kenya,Mental disorders,0.563574148,1.95E-06,0.001166174
Kenya,Respiratory infections and tuberculosis,38291.47785,0.132548293,79.23449646
Kenya,Enteric infections,24575.37098,0.08507562,50.85249393
Malaysia,Digestive diseases,7061.273951,0.042754487,23.04606282
Malaysia,Neurological disorders,7232.617313,0.043810761,23.60528059
Malaysia,Musculoskeletal disorders,328.2189124,0.001987955,1.071216572
Poland,Substance use disorders,4760.717668,0.012071842,12.39994305
Poland,Diabetes and kidney diseases,10109.42601,0.025634729,26.33138856
Kenya,Other infectious diseases,12488.29901,0.043234302,25.84136573
Kenya,Maternal and neonatal disorders,20968.69508,0.072587423,43.38939339
Kenya,Substance use disorders,686.1125806,0.002375001,1.419735876
Kenya,Diabetes and kidney diseases,10861.85316,0.037596876,22.47584879
Madagascar,Chronic respiratory diseases,6402.332713,0.034681911,24.52175703
Madagascar,Digestive diseases,6016.877787,0.032587833,23.04541513
Romania,Digestive diseases,14231.60313,0.054502883,73.23131897
Madagascar,Neurological disorders,2601.225382,0.014097514,9.963027484
Madagascar,HIV/AIDS and sexually transmitted infections,5371.936959,0.029057465,20.57520888
Madagascar,Respiratory infections and tuberculosis,24070.32987,0.130121129,92.19245659
Madagascar,Enteric infections,23876.47227,0.128973805,91.44995707
Madagascar,Other infectious diseases,9320.173014,0.050377422,35.69746034
Madagascar,Maternal and neonatal disorders,20200.60281,0.108982691,77.37090464
Madagascar,Substance use disorders,303.74651,0.001645654,1.163388167
Madagascar,Diabetes and kidney diseases,5064.645614,0.027433222,19.39824354
Malawi,Cardiovascular diseases,15006.07156,0.116029652,87.28917759
Romania,Neurological disorders,17147.8438,0.065677607,88.2373691
Romania,Mental disorders,0.529706259,2.03E-06,0.002725701
Romania,HIV/AIDS and sexually transmitted infections,182.1742136,0.000698008,0.937410762
Romania,Respiratory infections and tuberculosis,7217.648949,0.027642903,37.13973383
Romania,Enteric infections,120.1565416,0.000460236,0.618287479
Romania,Other infectious diseases,397.5458967,0.001522726,2.045645181
Malawi,Chronic respiratory diseases,2560.388166,0.019799226,14.89358334
Malawi,Self-harm and interpersonal violence,1500.952322,0.011604028,8.730925569
Romania,Maternal and neonatal disorders,502.592636,0.001925485,2.586182406
Romania,Substance use disorders,976.2575247,0.003738634,5.023511794
Romania,Diabetes and kidney diseases,5306.273038,0.020322538,27.30439921
Mauritius,Cardiovascular diseases,3309.687593,0.320314157,260.1726588
Serbia,Chronic respiratory diseases,4159.830468,0.033630672,46.87609132
Serbia,Digestive diseases,4233.833575,0.034233673,47.71001386
Sudan,Cardiovascular diseases,69011.61659,0.330325613,171.4337914
Sudan,Unintentional injuries,7319.762651,0.034994503,18.1832382
Mauritius,Unintentional injuries,221.9960147,0.021483737,17.45098042
Serbia,HIV/AIDS and sexually transmitted infections,75.61706937,0.000611166,0.852109882
Serbia,Respiratory infections and tuberculosis,1652.4925,0.013361248,18.62152554
Serbia,Enteric infections,73.60507308,0.00059519,0.829437198
Slovakia,Cardiovascular diseases,25215.57188,0.477742851,465.2997612
Mauritius,Self-harm and interpersonal violence,150.2819783,0.014541969,11.81358082
Mozambique,Neoplasms,15826.02511,0.061655212,52.69140969
Slovakia,Self-harm and interpersonal violence,806.7022256,0.015283062,14.88597422
Slovenia,Neoplasms,5907.05953,0.296764538,285.5229528
Slovenia,Transport injuries,167.2526787,0.008402201,8.084306321
Mozambique,Transport injuries,5615.776062,0.021880041,18.69725058
Mozambique,Unintentional injuries,6356.456145,0.024764381,21.16328215
Mozambique,Skin and subcutaneous diseases,694.5377894,0.002704753,2.312404722
Slovenia,Unintentional injuries,754.8078058,0.03792299,36.48430364
Rwanda,Nutritional deficiencies,1536.18628,0.022481436,12.23645993
Rwanda,Neoplasms,6307.896583,0.092481075,50.24541931
Belarus,Neglected tropical diseases and malaria,11.48141743,9.49E-05,0.120971125
Belarus,Nutritional deficiencies,45.31263457,0.000374673,0.477425407
Belarus,Musculoskeletal disorders,43.65622997,0.000360977,0.459973108
Belarus,Other non-communicable diseases,752.6408096,0.00622411,7.930014404
Estonia,Substance use disorders,310.5165758,0.020292814,23.62163123
Estonia,Diabetes and kidney diseases,389.2948589,0.02544624,29.61445641
Latvia,Digestive diseases,997.6228825,0.035552565,51.28039754
Estonia,Neglected tropical diseases and malaria,0.107813842,7.05E-06,0.00820162
Estonia,Neurological disorders,1305.666882,0.085379064,99.32475108
Estonia,Mental disorders,0.718192521,4.69E-05,0.054634374
Latvia,Neurological disorders,2017.96101,0.07194059,103.7284174
Latvia,Mental disorders,0.055207714,1.97E-06,0.002837819
Latvia,HIV/AIDS and sexually transmitted infections,127.9398975,0.004569507,6.576441782
China,Nutritional deficiencies,10682.76808,0.001022144,0.756312665
Latvia,Respiratory infections and tuberculosis,441.0742799,0.015723011,22.67235928
Latvia,Enteric infections,6.610272253,0.000235674,0.339785098
Latvia,Other infectious diseases,42.93158233,0.001530301,2.206794419
Latvia,Maternal and neonatal disorders,36.16585036,0.001291108,1.859018289
Latvia,Substance use disorders,348.7692603,0.012427971,17.92764243
Latvia,Diabetes and kidney diseases,578.9127556,0.020632198,29.75761359
Lithuania,Chronic respiratory diseases,781.7328188,0.019114776,27.45188349
Lithuania,Digestive diseases,2024.043967,0.049487526,71.07776189
Moldova,Self-harm and interpersonal violence,874.3968315,0.020916435,23.4937938
Russia,Neoplasms,291446.5436,0.158850151,199.3616581
Russia,Transport injuries,27183.31988,0.014815987,18.59453077
Russia,Unintentional injuries,60907.91504,0.033197328,41.66356816
China,Self-harm and interpersonal violence,143896.328,0.013767147,10.18749208
Sudan,HIV/AIDS and sexually transmitted infections,6519.935547,0.031288792,16.19636411
Sudan,Respiratory infections and tuberculosis,10628.83085,0.0507824,26.40339208
Sudan,Mental disorders,0.078733957,3.76E-07,0.000195585
Lithuania,HIV/AIDS and sexually transmitted infections,69.73206962,0.001705915,2.448760759
Lithuania,Respiratory infections and tuberculosis,891.2118105,0.021789574,31.29642533
Lithuania,Enteric infections,14.33635249,0.000350573,0.503445511
Lithuania,Other infectious diseases,57.16694278,0.001397831,2.007514863
Lithuania,Maternal and neonatal disorders,43.19504469,0.001056637,1.516867791
Moldova,Cardiovascular diseases,23193.74538,0.554821378,623.1828064
Moldova,Chronic respiratory diseases,916.2659779,0.021918836,24.61875796
North Korea,Neoplasms,41553.26405,0.176738142,161.5812092
Sudan,Enteric infections,8876.822753,0.04238783,22.05117711
Sudan,Other infectious diseases,3905.863426,0.018657511,9.70267049
Sudan,Maternal and neonatal disorders,27593.64787,0.132107277,68.54619419
